"","id","name","value"
"1978","4500274","AIRPORT INDUSTRIAL PARK",90
"1979","4500290","PINE GROVE MOBILEHOME PARK",40
"1980","4500293","SHASTA MARINA AT PACKERS BAY",75
"1981","4500302","ANDERSON MOOSE LODGE # 509",75
"1982","4500309","HAT CREEK HEREFORD RANCH RV PARK",180
"1983","4500313","SHASTA CO CSA # 8 PALO CEDRO",261
"1984","4500317","SHASTA CSA - FRENCH GULCH, #11",277
"1985","4500322","BLACK BUTTE JUNIOR HIGH SCHOOL",100
"1986","4500324","MOUNTAIN MEADOWS CAMP",150
"1987","4500328","JUAN MEAN BURRITO WATER SYSTEM",50
"1988","4500337","MEEK'S ANDERSON WATER SYSTEM",40
"1989","4510001","CITY OF ANDERSON",11147
"1990","4510002","MOUNTAIN GATE C.S.D.",2227
"1991","4510004","SHASTA CSA - JONES VALLEY, #6",1119
"1992","4510005","CITY OF REDDING",87113
"1993","4510006","CITY OF SHASTA LAKE",10293
"1994","4510014","BELLA VISTA WATER DISTRICT",18426
"1995","4510016","CLEAR CREEK CSD-ANDERSON",11800
"1996","4510302","DP&R - MCARTHUR-BURNEY FALLS SP",1800
"1997","4510503","WHISKEYTOWN NRA-CARR MEMORIAL",131
"1998","4510504","WHISKEYTOWN NRA-WHISKEY CREEK",318
"1999","4510506","WHISKEYTOWN NRA-HEADQUARTERS",31
"2000","4510507","WHISKEYTOWN NRA-OAK BOTTOM",926
"2001","4510800","CAL FIRE - SUGAR PINE CONSERVATION CAMP",135
"2002","4600019","SIERRA CO. W.W.D #1 CALPINE",225
"2003","4600094","SARDINE LAKE RESORT",200
"2004","4600096","FIRM FOUNDATION ACADEMY",60
"2005","4610001","CITY OF LOYALTON",856
"2006","4610002","DOWNIEVILLE PUBLIC U.D.",282
"2007","4700501","LAKE SISKIYOU CAMPGROUND",1800
"2008","4700503","CALLAHAN WATER DISTRICT",70
"2009","4700513","HORNBROOK C.S.D.",280
"2010","4700523","GRENADA SANITARY DISTRICT",280
"2011","4700551","COPCO LAKE MWC",181
"2012","4700577","BIG SPRINGS UNION ELEM. SCHOOL",95
"2013","4700586","SEIAD SCHOOL",50
"2014","4700626","COVE MOBILE VILLA",128
"2015","4700669","R-RANCH HEADQUARTERS",300
"2016","4700828","CAMP CREEK CAMPGROUND-PP&L",150
"2017","4700839","R-RANCH KLAMATH RIVER",300
"2018","4710001","DORRIS, CITY OF",887
"2019","4710004","ETNA, CITY OF",769
"2020","4710007","MONTAGUE, CITY OF",1495
"2021","4710011","YREKA, CITY OF",7290
"2022","4800558","EL PITAYO RESTAURANT (FORMERLY TAPATIO)",104
"2023","4800561","SNUG HARBOR RESORT",125
"2024","4800574","DANA RANCH",34
"2025","4800695","MOOSE LODGE 1967",200
"2026","4800732","DIXON 76",150
"2027","4800767","STOCKING RANCH DEEPWELL",53
"2028","4800809","VALLEY EVANGELICAL FREE CHURCH",1200
"2029","4800818","PEDRICK PRODUCE",120
"2030","4810001","CITY OF BENICIA",28000
"2031","4810002","CALIFORNIA WATER SERVICE CO. - DIXON",9278
"2032","4810003","CITY OF FAIRFIELD",128266
"2033","4810004","CITY OF RIO VISTA",9000
"2034","4810005","SUISUN-SOLANO WATER AUTHORITY",28856
"2035","4810007","CITY OF VALLEJO",118470
"2036","4810008","CITY OF VACAVILLE",96735
"2037","4810009","CITY OF DIXON",8593
"2038","4810010","SID - GIBSON CANYON",521
"2039","4810011","SID - ELMIRA",314
"2040","4810013","RURAL NORTH VACAVILLE WATER DISTRICT",1130
"2041","4810015","TRAVIS AFB WTP - VALLEJO",10003
"2042","4810019","NORTHBAY LOGISTICS CENTER FKA SAVEMART",220
"2043","4810020","HINES NURSERIES WINTERS NORTH",150
"2044","4810021","CITY OF VALLEJO-LAKES SYSTEM",2800
"2045","4810023","NEIL'S SERVICE CENTER II",55
"2046","4810025","SID - PLEASANT HILLS RANCH",73
"2047","4810033","HINES NURSERY WINTERS SOUTH",150
"2048","4810034","GILL SIDHU CHEVRON",255
"2049","4810035","RUSH RANCH OPEN SPACE",656
"2050","4810036","NEW LIFE CHURCH",605
"2051","4810800","CALIFORNIA STATE PRISON - SOLANO",9999
"2052","4900107","ALEXANDER VALLEY STORE & BAR",25
"2053","4900508","CAZADERO WATER COMPANY, INC. (PUC)",250
"2054","4900512","HAPPY ACRES MUTUAL BENEFIT WATER SYSTEM",260
"2055","4900513","MADRONE MUTUAL WATER COMPANY",95
"2056","4900521","GILL CREEK MUTUAL WATER COMPANY",232
"2057","4900532","SONOMA COUNTY CSA 41-JENNER",406
"2058","4900533","MORTON'S WARM SPRINGS (PUC)",71
"2059","4900536","OCCIDENTAL COMMUNITY SERVICES DISTRICT",277
"2060","4900543","SONOMA COUNTY CSA 41-SALMON CREEK",327
"2061","4900545","BRANGER MUTUAL WATER COMPANY, INC.",300
"2062","4900546","HAWKINS WATER CO-CAL WATER SERVICE (PUC)",138
"2063","4900547","END-O-VALLEY MUTUAL WATER COMPANY",129
"2064","4900548","HOLLAND HEIGHTS MUTUAL WATER COMPANY",300
"2065","4900549","SONOMA COUNTY CSA 41-FREESTONE",73
"2066","4900551","MELITA HEIGHTS MUTUAL WATER COMPANY",64
"2067","4900552","MICHELE MUTUAL WATER COMPANY",170
"2068","4900553","PARK ROYAL MUTUAL WATER COMPANY",75
"2069","4900558","BELMONT TERRACE MUTUAL WATER COMPANY",244
"2070","4900559","FIRCREST MUTUAL WATER COMPANY",98
"2071","4900560","KELLY MUTUAL WATER COMPANY",135
"2072","4900562","DIAMOND A MUTUAL WATER COMPANY",420
"2073","4900563","MISSION HIGHLANDS MUTUAL WATER CO.",150
"2074","4900568","VALLEY FORD WATER ASSOCIATION",40
"2075","4900570","PALOMINO LAKES MUTUAL WATER CO.",250
"2076","4900573",NA,NA
"2077","4900575","LOCH HAVEN MUTUAL WATER COMPANY",26
"2078","4900577","RIO LINDO ADVENTIST ACADEMY",442
"2079","4900578","CARMET BY THE SEA WATER COMPANY",179
"2080","4900580","SONOMA MOUNTAIN COUNTY WATER DISTRICT",154
"2081","4900584","TIMBER COVE COUNTY WATER DISTRICT",215
"2082","4900600","RINCON VALLEY MOBILE ESTATES",460
"2083","4900603","RIEBLI MUTUAL WATER COMPANY",150
"2084","4900604",NA,NA
"2085","4900608","SIX ACRES WATER COMPANY",66
"2086","4900611","RAINS CREEK WATER DISTRICT",180
"2087","4900612",NA,NA
"2088","4900620","AUSTIN ACRES MUTUAL WATER COMPANY",78
"2089","4900630","AUSTIN CREEK MUTUAL (SPRINGHILL)",150
"2090","4900634","HUCKLEBERRY MUTUAL WATER COMPANY",45
"2091","4900640","SONOMA COUNTY MUTUAL WATER COMPANY",40
"2092","4900641","SUNRISE MOUNTAIN MUTUAL WATER COMPANY",100
"2093","4900644","BRIDGEHAVEN PARK",70
"2094","4900647","SERENO DEL MAR WATER COMPANY (PUC)",370
"2095","4900653","LONE PINE MUTUAL WATER COMPANY",65
"2096","4900660","YULUPA MUTUAL WATER COMPANY",200
"2097","4900665","RUSSIAN RIVER MUTUAL WATER CO.",84
"2098","4900667","COLLEGE PARK MUTUAL WATER COMPANY",250
"2099","4900669","WENDELL LANE MUTUAL WATER COMPANY",70
"2100","4900673","ATHENA TERRACE MUTUAL WATER COMPANY",74
"2101","4900674","PINE HILL TERRACE MOBILE HOME PARK",27
"2102","4900675","ROSELAND MOBILE HOME PARK",130
"2103","4900679","FORT ROSS SCHOOL DISTRICT",100
"2104","4900684","FARMER WATER SYSTEM",26
"2105","4900695","NORTHWEST PREP",325
"2106","4900703","OAK GROVE SCHOOL",350
"2107","4900704","ALEXANDER VALLEY UNION SCHOOL DISTRICT",200
"2108","4900705","GEYSERVILLE  NEWTECH ACADEMY",200
"2109","4900707","TWIN HILLS SCHOOL DIST-TWIN HILLS SCHOOL",400
"2110","4900708","GRAVENSTEIN SCHOOL DISTRICT-GRAVENSTEIN",398
"2111","4900710","TWIN HILLS SCHOOL DIST-APPLE BLOSSOM SCH",400
"2112","4900711","GRAVENSTEIN SCHOOL DISTRICT-HILLCREST",289
"2113","4900714","LIBERTY SCHOOL",225
"2114","4900716","CINNABAR ELEMENTARY SCHOOL",350
"2115","4900719","WEST SIDE UNION SCHOOL DISTRICT",200
"2116","4900721","COLONIAL PARK",380
"2117","4900723","SHAMROCK MOBILE HOME PARK",188
"2118","4900728","EVERGREEN MOBILE ESTATES",70
"2119","4900736","CLEAR CREEK WATER COMPANY",40
"2120","4900737","KOA - PETALUMA",325
"2121","4900739","DUNHAM SCHOOL",200
"2122","4900748","CASINI RANCH CAMPGROUND",438
"2123","4900785","NOEL HEIGHTS-CAL WATER SERVICE (PUC)",137
"2124","4900787","PLAZA MOBILE HOME PARK",125
"2125","4900788","EL CRYSTAL MOBILE HOME PARK",130
"2126","4900789","BLUE SPRUCE MOBILE HOME PARK",90
"2127","4900791","WESTERN MOBILE HOME PARK",225
"2128","4900793","VINEHILL VISTAS MUTUAL WATER COMPANY",60
"2129","4900794","SUNSET PARK COMMUNITY",180
"2130","4900795","STONEGATE MOBILE HOME PARK",100
"2131","4900796","SANTA ROSA MOBILE ESTATES",420
"2132","4900797","NORTH STAR MOBILE HOME PARK",75
"2133","4900798","MOUNTAIN VIEW MOBILE ESTATES, LLC",250
"2134","4900799","EL PORTAL MOBILE ESTATES",200
"2135","4900812","FRIEDMAN BROTHERS HARDWARE",95
"2136","4900813","MIDGLEY'S COUNTRY FLEA MARKET",100
"2137","4900817","CASA DEL MAR",50
"2138","4900832","LEISURE MOBILE HOME PARK",410
"2139","4900843","SONOMA RANCH MUTUAL WATER COMPANY",100
"2140","4900844","FRANCIS COPPOLA WINERY",125
"2141","4900850","BODEGA WATER COMPANY",77
"2142","4900853","PACK JACK BAR-B-QUE/WITHERS WATER",28
"2143","4900859","SONOMA WEST HOLDINGS NORTH PLANT",50
"2144","4900871","DE ANZA MOON VALLEY WATER COMPANY",691
"2145","4900873","STEWARTS POINT WATER SYSTEM",25
"2146","4900875","KENWOOD VINEYARDS AND WINERY",50
"2147","4900878","SANTA ROSA GOLF & COUNTRY CLUB",250
"2148","4900892","SUMMIT VIEW RANCH MUTUAL WATER CO.",45
"2149","4900897","RODNEY STRONG VINEYARDS",100
"2150","4900901","SOBRE VISTA WATER COMPANY",80
"2151","4900904","J VINEYARDS & WINERY",50
"2152","4900907","SUMMERFIELD WALDORF SCHOOL",299
"2153","4900909","CARNEROS DELI",25
"2154","4900911","SAINT ANNE'S CROSSING WINERY",50
"2155","4900913","ROBIN WAY WATER SYSTEM",65
"2156","4900925","SEBASTIANI VINEYARDS",200
"2157","4900934","SONOMA WINE SHOP",25
"2158","4900936","UNION HOTEL",350
"2159","4900943","ALLIANCE REDWOODS CONFERENCE GROUNDS",46
"2160","4900945","PRESENTATION SCHOOL",200
"2161","4900957","CHATEAU ST. JEAN WINERY",130
"2162","4900968","FIELD STONE WINERY",46
"2163","4900973","GEORGE RANCH MUTUAL WATER COMPANY",75
"2164","4900999","KORBEL BROTHERS WINERY",298
"2165","4901004","CALPINE (WEST FIELD OFFICE)",26
"2166","4901008","HESSEL CHURCH",120
"2167","4901017","NACO WEST - RUSSIAN RIVER PRESERVE",150
"2168","4901018","GUNDLACH BUNDSCHU WINERY",50
"2169","4901027","CINNABAR THEATER",100
"2170","4901028","GLORIA FERRER CAVES",80
"2171","4901030","CALPINE (GEYSERS ADMINISTRATION CENTER)",150
"2172","4901044","TRIPLE S RANCH",125
"2173","4901061","SONOMA WAREHOUSING",200
"2174","4901062","KINNYBROOK MUTUAL WATER COMPANY",48
"2175","4901063","CAMPOBELLO",40
"2176","4901066","FORT ROSS LODGE & STORE",28
"2177","4901069","SONOMA VALLEY MOOSE LODGE #2048",80
"2178","4901071","BOULEVARD HEIGHTS MUTUAL WATER",65
"2179","4901074","VALLEY FORD HOTEL",50
"2180","4901077","SONOMA MOUNTAIN ZEN CENTER",25
"2181","4901080","SPEEDWAY SONOMA LLC",33
"2182","4901084","JORDAN VINEYARD & WINERY",100
"2183","4901086","KENDALL-JACKSON WINE CENTER",30
"2184","4901093","MARTINELLI RANCH",30
"2185","4901094","LOMBARDI'S DELI & BBQ",173
"2186","4901095","WESTMINSTER WOODS CAMP",167
"2187","4901101","MOUNT GILEAD BIBLE CONFERENCE",85
"2188","4901107","CAZADERO PERFORMING ARTS CAMP",201
"2189","4901109","CAMP LIAHONA REDWOODS",150
"2190","4901110","CAMP CAZADERO",166
"2191","4901113","MOM S APPLE PIE",30
"2192","4901115","RUSSIAN RIVER WINERY",25
"2193","4901118","ANDY'S PRODUCE MARKET, INC.",50
"2194","4901120","RAM'S GATE WINERY",50
"2195","4901130","GRAVENSTEIN BUSINESS PARK",50
"2196","4901133","LANDMARK VINEYARDS, LTD.",150
"2197","4901135","HOOT OWL CREEK/ALEX. VALLEY VINEYARDS JV",26
"2198","4901143","SENECA FAMILY OF AGENCIES",40
"2199","4901147","TRADITIONAL MEDICINALS, INC.",120
"2200","4901152","CLOS DU BOIS WINERY",100
"2201","4901156","WILLOWSIDE SCHOOL",456
"2202","4901161","VINO FARMS, INC. - WASSON RANCH",35
"2203","4901162","QUIVIRA VINEYARDS",80
"2204","4901168","SALMON CREEK MIDDLE SCHOOL",300
"2205","4901170","MICHAEL ELLIS SCHOOL FOR DOG TRAINERS",31
"2206","4901179","REDWOOD EMPIRE SAWMILL",80
"2207","4901189","AZURE ACRES CD RECOVERY CENTER",28
"2208","4901193","SCHELLVILLE GRILL",50
"2209","4901201","VINWOOD CELLARS PRODUCTION AREA",80
"2210","4901202","FERRARI-CARANO WINERY",109
"2211","4901204","BENZIGER FAMILY WINERY",200
"2212","4901205","U.S. ARMY CORPS-LIBERTY GLEN CAMPGROUND",50
"2213","4901206","ARMIDA WINERY",40
"2214","4901212","SONOMA COUNTY PUB WORKS-CENTRAL LANDFILL",200
"2215","4901213",NA,NA
"2216","4901214","ADOBE CHRISTIAN CHURCH",50
"2217","4901215","PLUMFIELD ACADEMY (OCCIDENTAL RD.)",30
"2218","4901216","BLUE HERON RESTAURANT",50
"2219","4901218","GROSKOPF WAREHOUSE & LOGISTICS",60
"2220","4901220","LYTTON SPRINGS WINERY",25
"2221","4901221","GRATON MUTUAL (GREEN VALLEY HOA)",45
"2222","4901225","THE RENTAL PLACE",45
"2223","4901227","KUNDE ESTATE WINERY",100
"2224","4901231","ARROWOOD VINEYARDS & WINERY",40
"2225","4901232","LA CREMA WINERY",75
"2226","4901233","IMAGERY ESTATE WINERY",100
"2227","4901236","VINO FARMS, INC. - PRESTON RANCH",60
"2228","4901245","LEDSON WINERY AND VINEYARDS",100
"2229","4901246","DOWNTOWN GRATON MUTUAL WATER SYSTEM",118
"2230","4901247","CARNEROS WAREHOUSING",50
"2231","4901250","SONOMA WEST HOLDINGS INDUSTRIAL PARK",25
"2232","4901252","E & J GALLO WINERY-SONOMA",120
"2233","4901253",NA,NA
"2234","4901254","KJ CARNEROS  HILLS WINERY",100
"2235","4901255","SAINT FRANCIS WINERY-WILD OAK VINEYARDS",100
"2236","4901257","CAPITAL LUMBER COMPANY",50
"2237","4901258","SONOMA LODGE",300
"2238","4901259","STONESTREET WINERY",35
"2239","4901261","FOLEY SONOMA WINERY",50
"2240","4901262","RAVENSWOOD (QUARRY) WINERY",25
"2241","4901264","RATNA LING RETREAT",27
"2242","4901265","SONOMA STATE U.-FAIRFIELD OSBORN PRES",26
"2243","4901267","TLC CHILD & FAMILY SERVICES",35
"2244","4901269","UNITED RENTALS",30
"2245","4901277","BUCHER WATER COMPANY",30
"2246","4901278","CLINE CELLARS",500
"2247","4901282","MANZANA PRODUCTS COMPANY, INC.",95
"2248","4901283","FRITZ WINERY AND VINEYARD",26
"2249","4901286","KELLER ESTATE WINERY",40
"2250","4901291","VERITE WINERY",26
"2251","4901294","WINE COUNTRY IND PARK-BLDGS A&B",30
"2252","4901295","DEERFIELD RANCH WINERY LLC",25
"2253","4901298","LYNMAR WINERY",26
"2254","4901299","PETRIFIED FOREST",300
"2255","4901300","WINDY HILL WINERY",26
"2256","4901301","MOSHIN VINEYARDS",33
"2257","4901305","TRUETT & HURST WINERY",30
"2258","4901309","HILTON MUTUAL WATER COMPANY",44
"2259","4901313","SEBASTOPOL VINEYARDS",26
"2260","4901314","ODIYAN BUDDHIST RETREAT CENTER",35
"2261","4901316","RUED VINEYARDS",26
"2262","4901327","GOLD RIDGE PINOT DBA EMERITUS VINEYARDS",26
"2263","4901328","COPAIN WINE CELLARS",26
"2264","4901329","PEPPERWOOD ENVIRONMENTAL CENTER",35
"2265","4901330","MADRONA MANOR",34
"2266","4901332","WINE COUNTRY IND PARK - BLDG C",70
"2267","4901336","MERRIAM WINERY",50
"2268","4901343","STUHLMULLER VINEYARDS",50
"2269","4901345","BUCKLEY FAMILY PARTNERSHIP",30
"2270","4901346","DELORES LANE WATER SYSTEM",50
"2271","4901348","HOP KILN WINERY",150
"2272","4901353","BACIGALUPI VINEYARDS",49
"2273","4901355","TERRACE VIEW WATER SYSTEM",45
"2274","4901356","GARY FARRELL WINERY",50
"2275","4901360","CHATEAU DIANA",50
"2276","4901361","ANABA WINERY",100
"2277","4901363","STARLITE WINERY",100
"2278","4901364","KOZLOWSKI FARMS",100
"2279","4901366","LAURA CHENEL'S CHEVRE",35
"2280","4901368","SONOMA WINE COMPANY",125
"2281","4901370","SUTTER SANTA ROSA REGIONAL HOSPITAL",1000
"2282","4901373","UPTICK VINEYARDS",53
"2283","4901374","SILVER OAK WINE CELLARS LLC",140
"2284","4901377","FORT ROSS VINEYARDS",50
"2285","4901381","LICHAU HYLANDS MUTUAL WATER COMPANY",37
"2286","4901384","DUTTON RANCH CORPORATION",75
"2287","4901388","ARMANDO CEJA WINERY",60
"2288","4901390","CHALK HILL WINERY",50
"2289","4901394","NEVES FAMILY TRUST WATER SYSTEM",50
"2290","4901396","RAVENSWOOD WINERY",35
"2291","4901401","LANCASTER ESTATE WINERY",40
"2292","4901404","EKTIMO VINEYARDS",50
"2293","4901406","MACROSTIE WINERY AND VINEYARD",35
"2294","4901407","SANTA ROSA LIQUOR AND DELI",50
"2295","4901411","ROTH WINERY",50
"2296","4901412","CAST ESTATE VINEYARDS & CELLARS",50
"2297","4901414","JJAPT BLOOMFIELD",25
"2298","4901423","COMSTOCK WINERY",50
"2299","4901431","SARALEE 3575 SLUSSER ROAD",80
"2300","4901433","FAT PILGRIM GENERAL STORE",25
"2301","4901436",NA,NA
"2302","4901440",NA,NA
"2303","4901444","CHAR VALE VINEYARDS",25
"2304","4901448",NA,NA
"2305","4901449",NA,NA
"2306","4901453",NA,NA
"2307","4901459",NA,NA
"2308","4910002","CLOVERDALE, CITY OF",9149
"2309","4910004","SWEETWATER SPRINGS CWD - GUERNEVILLE",6116
"2310","4910005","HEALDSBURG, CITY OF",12634
"2311","4910006","PETALUMA, CITY OF",60350
"2312","4910007","SEA RANCH WATER COMPANY,THE (PUC)",2558
"2313","4910008","RUSSIAN RIVER COUNTY WATER DISTRICT",3509
"2314","4910009","SANTA ROSA, CITY OF",175155
"2315","4910011","SEBASTOPOL, CITY OF",7579
"2316","4910012","SONOMA, CITY OF",11654
"2317","4910013","VALLEY OF THE MOON WATER DISTRICT",22536
"2318","4910014","ROHNERT PARK, CITY OF",42067
"2319","4910016","COTATI, CITY OF",7535
"2320","4910017","WINDSOR, TOWN OF",27183
"2321","4910018","ARMSTRONG VALLEY-CAL WATER SERVICE (PUC)",420
"2322","4910020","SONOMA COUNTY WATER AGENCY",600000
"2323","4910021","BODEGA BAY PUBLIC UTILITY DISTRICT",1435
"2324","4910022","CANON MANOR WATER SYSTEM",756
"2325","4910023","CALIFORNIA-AMERICAN LARKFIELD (PUC)",5369
"2326","4910026","ODD FELLOWS RECREATION CLUB",80
"2327","4910027","SONOMA STATE UNIVERSITY",10386
"2328","4910028","SWEETWATER SPRINGS CWD - MONTE RIO",3000
"2329","4910029","CAMP MEEKER WATER SYSTEM",1368
"2330","4910202","SONOMA DEVELOPMENTAL CENTER",294
"2331","4910302","CSP-SUGARLOAF RIDGE STATE PARK",200
"2332","4910304","CSP-PETALUMA ADOBE STATE HISTORIC PARK",114
"2333","4910305","CSP-JACK LONDON STATE HISTORIC PARK",125
"2334","4910309","CSP-FORT ROSS STATE PARK",3500
"2335","4910310","CSP-SALT POINT STATE PARK",3500
"2336","4910701","U.S. COAST GUARD TRAINING CENTER",1447
"2337","4910702","U.S. ARMY CORPS-LAKE SONOMA HEADQUARTERS",25
"2338","5000008","KNIGHTS FERRY COMM. SVC. DIST.",85
"2339","5000010","TID/ LA GRANGE WATER SYSTEM",195
"2340","5000019","RIVERDALE PARK TRACT CSD",610
"2341","5000067","TULLY MOBILE ESTATES",40
"2342","5000080","COUNTRY WESTERN MOBILE HOME PARK",90
"2343","5000109","CERES UNIFIED/WESTPORT SCHOOL",450
"2344","5000116","ROSELAWN HIGH SCHOOL",223
"2345","5000211","RIVERBANK LRA",228
"2346","5000243","FRANK RAINES PARK OHV",26
"2347","5000286","BRONCO WINERY",200
"2348","5000427","COVANTA STANISLAUS WASTE ENERGY FACILITY",25
"2349","5000473","EXCELL CENTER",25
"2350","5000554","HUGHSON NUT #2",25
"2351","5000555","FRESH POINT (PIRANHA PRODUCE)",26
"2352","5000568","GREGORI HIGH SCHOOL",2000
"2353","5000592","MID VALLEY AG",25
"2354","5000593","RBVON",50
"2355","5010005","CITY OF MODESTO, SALIDA",14246
"2356","5010006","CITY OF WATERFORD",8686
"2357","5010007","HILLSVIEW HOMES",840
"2358","5010008","HUGHSON, CITY OF",6082
"2359","5010009","KEYES COMMUNITY SERVICES DIST.",4805
"2360","5010010","MODESTO, CITY OF",211903
"2361","5010013","CITY OF NEWMAN-WATER DEPARTMENT",10753
"2362","5010017","PATTERSON, CITY OF",22679
"2363","5010023","CITY OF MODESTO, DE #6, SO. TURLOCK",1079
"2364","5010026","WATERFORD - HICKMAN",565
"2365","5010028","CERES, CITY OF",47639
"2366","5010029","CITY OF MODESTO, DE HILLCREST",1257
"2367","5010031","CITY OF MODESTO, DE WALNUT MANOR",175
"2368","5010033","CITY OF MODESTO, DE GRAYSON",865
"2369","5010034","CITY OF MODESTO - NORTH TURLOCK",145
"2370","5010038","MODESTO IRRIGATION DISTRICT",212016
"2371","5010039","WESTERN HILLS WATER DISTRICT/DIABLO GRAN",846
"2372","5010040","SOUTH SAN JOAQUIN IRRIGATION DISTRICT",158928
"2373","5010042","WATERFORD-RIVER POINTE",1046
"2374","5010044","JENNINGS WWTP",30
"2375","5100107","SUTTER CO. WWD#1 (ROBBINS)",350
"2376","5100141","MERIDIAN ELEMENTARY SCHOOL",100
"2377","5100142","NUESTRO SCHOOL",120
"2378","5100153","HOLT OF CALIFORNIA",144
"2379","5100172","ENCINAL ELEMENTARY SCHOOL",115
"2380","5100180","GRACE BAPTIST CHURCH",200
"2381","5105013","CSP LABS & MICRO PARADOX",95
"2382","5105014",NA,NA
"2383","5110001","CITY OF LIVE OAK",8531
"2384","5110002","CITY OF YUBA CITY",73202
"2385","5200008","BREESE SUBDIVISION 2",75
"2386","5200508","RIO VISTA MOBILE HOME PARK",198
"2387","5200510","RIVER RANCH MOBILE HOME PARK",114
"2388","5200511","BEND ELEMENTARY SCHOOL",40
"2389","5200512","BEND MOBILEHOME & RV PARK",44
"2390","5200519","GERBER UNION ELEMENTARY SCHOOL DISTRICT",400
"2391","5200520","KIRKWOOD ELEMENTARY SCHOOL",41
"2392","5200525","NORTH VALLEY SERVICES",30
"2393","5200532","MANTON ELEMENTARY SCHOOL",40
"2394","5200534","PASKENTA COMM. SERVICES DIST.",120
"2395","5200545","MODERN VILLAGE MWC",85
"2396","5200546","ANTELOPE-HOMEWOOD MHP",70
"2397","5200550","NEW ORCHARD MOBILE HOME PARK LLC",125
"2398","5200558","RIVER VIEW MHC LLC",100
"2399","5200571","MOUNTAIN VALLEY APTS & RVP",120
"2400","5200584","LITTLE AVENUE WATER SYSTEM",40
"2401","5200626","PACTIV (RED BLUFF)",90
"2402","5200655","LOUISIANA-PACIFIC CORPORATION",55
"2403","5200657","NORCAL WATER WORKS",45
"2404","5201057","SIERRA PACIFIC INDUSTRIES - RED BLUFF MI",450
"2405","5201137","MILLSTREAM MOBILE HOME PARK",80
"2406","5210001","CITY OF CORNING",7663
"2407","5210002","GERBER LAS FLORES CSD",1200
"2408","5210003","LOS MOLINOS COMM. SERVICES DIST.",1500
"2409","5210501","LASSEN VNP - SOUTHWEST/CHALET",145
"2410","5210503","LASSEN VNP - HEADQUARTERS",76
"2411","5210800","CAL FIRE - ISHI CONSERVATION CAMP",135
"2412","5210801","CAL FIRE - SALT CREEK CONSERVATION CAMP",120
"2413","5301009","LAKEVIEW TERRACE RESORT",73
"2414","5301012","TRINITY RIVER RESORT",14
"2415","5301106","TRINITY LAKE RESORTS & MARINA",703
"2416","5301108","TRINITY ALPS RESORT",302
"2417","5305003","RUTH LAKE MARINA",202
"2418","5305004","RUTH LAKE RECREATION AREA",252
"2419","5310001","WEAVERVILLE C.S.D.",3554
"2420","5310002","TRINITY CO. W.W. DIST #1",1775
"2421","5400504","A & A  MHP",200
"2422","5400506","NORTH KAWEAH MWC",560
"2423","5400536","KINGS RIVER ESTATES MUTUAL WATER COMPANY",106
"2424","5400538","ACCELERATED CHARTER HIGH SCHOOL",170
"2425","5400541","PORTERVILLE CITRUS RAYO",100
"2426","5400544","ALLENSWORTH CSD",521
"2427","5400550","SEVILLE WATER CO",400
"2428","5400556","RIVER RETREAT MUTUAL",53
"2429","5400558","SAUCELITO ELEMENTARY SCHOOL",98
"2430","5400567","TOOLEVILLE MUTUAL NON PROFIT WATER ASSOC",340
"2431","5400616","LEMON COVE WATER CO",109
"2432","5400624","KINGS RIVER ELEMENTARY SCHOOL",550
"2433","5400629","SEQUOIA RV RANCH",96
"2434","5400641","TEVISTON CSD",343
"2435","5400655","CENTRAL MUTUAL WATER CO",112
"2436","5400660","LAKE SUCCESS MOBILE LODGE",40
"2437","5400666","DEL ORO GRANDVIEW GARDENS DISTRICT",347
"2438","5400670","TRIPLE R MUTUAL WATER CO",406
"2439","5400696","USACE - TULE RECREATION AREA",1000
"2440","5400711","SIERRA VIEW JR ACADEMY",104
"2441","5400713","OAK VALLEY SCHOOL",600
"2442","5400744","EAST THREE RIVERS MUTUAL WATER CORP",28
"2443","5400749","GATEWAY RESTAURANT",150
"2444","5400769","FOOTHILL APARTMENTS",41
"2445","5400778","SCICON",204
"2446","5400795","WAUKENA ELEMENTARY SCHOOL",245
"2447","5400797","TULARE CO CORRECTIONAL CTR RD CAMP",500
"2448","5400810","AKAL TRAVEL PLAZA",200
"2449","5400824","SULTANA CSD",775
"2450","5400887","PARK INVESTMENTS WATER SYSTEM",120
"2451","5400917","SHOP N GO",25
"2452","5400919","BUENA VISTA SCHOOL",240
"2453","5400935","CWS - MULLEN WATER COMPANY",138
"2454","5400940","SIERRA KING HOMEOWNERS ASSN",120
"2455","5400968","IMPROVEMENT DIST #1",200
"2456","5401003","EAST OROSI CSD",700
"2457","5401004","STYROTEK, INC.",36
"2458","5401006","UC DAVIS-SCHOOL OF VET. MED.",70
"2459","5401026","DEER MEADOW MUTUAL",67
"2460","5401033","HORIZON NUT LLC",300
"2461","5401074","BOB WILEY DETENTION FACILITY",1130
"2462","5401076","GOLDEN STATE VINTNERS CUTLER",46
"2463","5401082","VENTURA COASTAL, LLC - VISALIA DIVISION",110
"2464","5402013","SUN PACIFIC SHIPPERS LP - EXETER",200
"2465","5402027","TULARE COUNTY ROAD YARD 2/3",60
"2466","5402030","WAUKENA MARKET",100
"2467","5402038","PATTERSON TRACT CSD",550
"2468","5402039","SEVILLE MARKET",100
"2469","5402043","MONSON MARKET",30
